6.1203 4.48102 7.09085 3.07174 50000 18944 0.00855469 2.27603 3.1116
6.14286 4.56428 7.06456 3.06047 50000 18904 0.00852767 2.27025 3.09972
6.16541 4.42933 7.03747 3.04927 50000 18877 0.00850083 2.26722 3.08844
6.18797 4.40114 7.01213 3.03815 50000 18854 0.00847415 2.26294 3.0767
6.21053 4.37204 6.98624 3.02712 50000 18822 0.00844764 2.25958 3.06598
6.23308 4.34176 6.96031 3.01616 50000 18790 0.0084213 2.25536 3.05489
6.25564 4.42943 6.76565 3.00529 50000 18767 0.00839512 2.25006 3.04313
6.2782 4.27672 6.74003 2.99449 50000 18726 0.0083691 2.2457 3.03096
6.30075 4.49198 6.79855 2.98377 50000 18698 0.00834324 2.24298 3.0206
6.32331 4.33355 6.77428 2.97313 50000 18667 0.00831755 2.23908 3.00968
6.34586 4.29752 6.74991 2.96256 50000 18632 0.00829201 2.23491 2.99784
6.36842 4.25975 6.7244 2.95207 50000 18601 0.00826662 2.23195 2.98732
6.39098 4.21929 6.70128 2.94165 50000 18575 0.00824139 2.22693 2.97584
6.41353 4.1758 6.67601 2.9313 50000 18542 0.00821632 2.22462 2.96467
6.43609 4.27281 6.6522 2.92103 50000 18501 0.0081914 2.22022 2.95332
6.45865 4.08132 6.62948 2.91083 50000 18468 0.00816662 2.21624 2.94258
6.4812 4.20361 6.60527 2.9007 50000 18449 0.008142 2.20403 2.93141
6.50376 4.2874 6.58106 2.89064 50000 18419 0.00811753 2.20086 2.9207
6.52632 4.11724 6.63839 2.88065 50000 18393 0.0080932 2.19881 2.90924
6.54887 3.93989 6.53687 2.87072 50000 18369 0.00806901 2.19375 2.89773
6.57143 4.06366 6.51221 2.86087 50000 18342 0.00804498 2.1872 2.88773
6.59398 4.13183 6.49066 2.85108 50000 18313 0.00802108 2.18617 2.87768
6.61654 4.08201 6.46662 2.84136 50000 18282 0.00799733 2.17502 2.86624
6.6391 3.90938 6.44459 2.83171 50000 18249 0.00797371 2.17288 2.85515
6.66165 4.12495 6.34287 2.82212 50000 18218 0.00795024 2.17211 2.84352
6.68421 4.11109 5.81052 2.8126 50000 18201 0.0079269 2.16822 2.83203
6.70677 4.09478 5.7916 2.80314 50000 18182 0.0079037 2.16574 2.82186
6.72932 4.07433 5.62084 2.79374 50000 18160 0.00788063 2.15961 2.81206
6.75188 3.91138 5.83019 2.78441 50000 18136 0.0078577 2.15994 2.80243
6.77444 4.02314 6.03677 2.77514 50000 18107 0.0078349 2.15684 2.79361
6.79699 3.99232 5.7155 2.76593 50000 18086 0.00781224 2.15745 2.78374
6.81955 3.95754 5.77304 2.75678 50000 18069 0.0077897 2.15789 2.77426
6.84211 3.91816 5.67987 2.74769 50000 18039 0.0077673 2.15675 2.76468
6.86466 3.87388 5.73723 2.73866 50000 18013 0.00774502 2.15783 2.75546
6.88722 3.82422 5.64496 2.72969 50000 17987 0.00772287 2.15487 2.74685
6.90977 3.76894 5.70008 2.72078 50000 17961 0.00770085 2.15662 2.737
6.93233 3.88414 5.68105 2.71193 50000 17929 0.00767895 2.15874 2.72669
6.95489 3.82154 5.66243 2.70314 50000 17907 0.00765717 2.16236 2.71738
6.97744 3.94003 5.64616 2.6944 50000 17886 0.00763552 2.15841 2.70869
7 3.8701 5.62846 2.68571 50000 17865 0.00761399 2.16276 2.69996
7.02256 3.79269 5.61048 2.67709 50000 17847 0.00759259 2.15901 2.69042
7.04511 3.91354 5.59392 2.66852 50000 17822 0.0075713 2.16353 2.68215
7.06767 3.82655 5.57485 2.66 50000 17790 0.00755013 2.16467 2.67447
7.09023 3.73105 5.63137 2.65154 50000 17771 0.00752908 2.1701 2.66586
7.11278 3.8526 5.82865 2.64313 50000 17745 0.00750815 2.16433 2.65654
7.13534 3.97901 5.73972 2.63477 50000 17725 0.00748733 2.17065 2.6486
7.15789 3.78235 5.72264 2.62647 50000 17688 0.00746663 2.1375 2.63931
7.18045 3.88714 5.70597 2.61822 50000 17674 0.00744604 2.14179 2.63093
7.20301 3.81466 5.68652 2.61002 50000 17653 0.00742556 2.14496 2.62283
7.22556 3.76356 5.67065 2.60187 50000 17622 0.0074052 2.13267 2.61321
7.24812 3.89152 5.72352 2.59378 50000 17602 0.00738495 2.13311 2.60512
7.27068 3.83324 5.98872 2.58573 50000 17576 0.00736481 2.13379 2.59732
7.29323 3.96435 5.68995 2.57773 50000 17552 0.00734478 2.14016 2.58932
7.31579 3.69079 5.95194 2.56978 50000 17524 0.00732486 2.14762 2.58123
7.33835 3.81855 5.79425 2.56189 50000 17498 0.00730504 2.1507 2.5735
7.3609 3.73177 5.77816 2.55403 50000 17477 0.00728533 2.14916 2.56545
7.38346 3.86168 5.55202 2.54623 50000 17457 0.00726573 2.14793 2.55765
7.40602 3.76167 5.60521 2.53848 50000 17434 0.00724623 2.15613 2.55016
7.42857 3.65067 5.86583 2.53077 50000 17409 0.00722684 2.16521 2.54227
7.45113 3.69538 5.84857 2.52311 50000 17390 0.00720755 2.1562 2.53447
7.47368 3.56851 5.69291 2.51549 50000 17364 0.00718837 2.16485 2.52748
7.49624 3.69291 5.67643 2.50792 50000 17344 0.00716928 2.17232 2.51903
7.5188 3.82185 5.59254 2.5004 50000 17326 0.0071503 2.18021 2.51167
7.54135 3.39103 5.57492 2.49292 50000 17305 0.00713142 2.1869 2.5042
